nombre,id,url
Rosa Inés,14773382,https://www.goodreads.com/author/list/14773382?page=1&per_page=100
Rosario Aguilar,179308,https://www.goodreads.com/author/list/179308?page=1&per_page=100
María Teresa Sánchez,8443115,https://www.goodreads.com/author/list/8443115?page=1&per_page=100
Eunice Shade,526337,https://www.goodreads.com/author/list/526337?page=1&per_page=100
Arlen Siu,8260285,https://www.goodreads.com/author/list/8260285?page=1&per_page=100
Daisy Zamora,208475,https://www.goodreads.com/author/list/208475?page=1&per_page=100
Nicole Dennis-Benn,14343402,https://www.goodreads.com/author/list/14343402?page=1&per_page=100
Makeda Silvera,12941,https://www.goodreads.com/author/list/12941?page=1&per_page=100
Ana María Alemán,17928495,https://www.goodreads.com/author/list/17928495?page=1&per_page=100
Soledad Altamirano Murillo,,
Victoria Bertrand,5392660,https://www.goodreads.com/author/list/5392660?page=1&per_page=100
Elvia Castañeda,8394523,https://www.goodreads.com/author/list/8394523?page=1&per_page=100
Amanda Castro,6548902,https://www.goodreads.com/author/list/6548902?page=1&per_page=100
Argentina Díaz Lozano,,
Lety Elvir,14654204,https://www.goodreads.com/author/list/14654204?page=1&per_page=100
María de los Ángeles López Alfaro,17107335,https://www.goodreads.com/author/list/17107335?page=1&per_page=100
Ana Melissa Merlo,,
Mayra Oyuela,,
Juana Pavón,5215243,https://www.goodreads.com/author/list/5215243?page=1&per_page=100
Marta Susana Prieto,16379713,https://www.goodreads.com/author/list/16379713?page=1&per_page=100
Clementina Suárez,16965022,https://www.goodreads.com/author/list/16965022?page=1&per_page=100
Venus Ixchel Mejía,18869416,https://www.goodreads.com/author/list/18869416?page=1&per_page=100
Laura Acero,18937635,https://www.goodreads.com/author/list/18937635?page=1&per_page=100
Velia Vidal,20783099,https://www.goodreads.com/author/list/20783099?page=1&per_page=100
